Signal Strength (dBm),Network Latency (ms),Packet Loss (%),Connection Type,Network Congestion Level,Average Data Throughput (Mbps),Number of Users,Network Availability (%),Signal to Noise Ratio (SNR),Number of Active Connections,Weather (Temperature in °C),Wi-Fi Interference,Network Downtime (hours),Customer Satisfaction Score,Traffic Volume (GB)
-50.083051711629544,40.270604268730175,0.6298541329769084,3,0.6461307318531873,32.260250703558995,821,99.62192355424386,29.499072400064883,96,14.422168975472587,7.927802545959066,1.867721113475716,5.485154248834283,95.5572643153031
-50.52909378748849,23.521277103534786,0.5614036263957208,3,0.6608973682234445,42.04155040476532,185,100.08025489807171,17.282525609028106,56,18.709766581762928,9.311114396227895,2.370924159411327,4.336327997179669,54.109172194187906
-52.26818193795842,33.624498815945266,0.6828974756254353,3,0.8416540350993142,29.09145202686885,881,99.15682990715655,19.810789561663327,88,10.754827167017345,4.224155279227585,1.6078041510533054,4.083966528096745,89.32106649494189
-41.36886727182184,24.901060471343673,0.7232346033185738,2,0.6997321912441867,60.788299537401116,391,99.31591141991103,27.862090441324206,84,35.5199124877738,10.740658725261254,2.2505783812760427,3.9163516685812247,107.59154114616906
-54.436647294278856,31.821706277121017,0.48247566370356887,1,0.6032037160538204,54.230962439934245,363,99.28970301201718,11.027937016351082,21,28.49572789181949,7.533468888574468,1.3847079962573836,5.711329171866717,53.226224114414705
-46.14101911382169,38.918776345702746,0.41912058815835684,2,0.6042216643097033,47.4835948531522,367,100.63923711871946,22.51826892132583,63,15.402484789116475,10.73544459113439,0.9456759767522542,2.8199924849130262,89.300709901277
-48.21873605646958,17.72985922711464,0.31357301627435274,3,0.674911582041763,61.0938398076079,324,99.43601114326269,28.368537676714993,92,19.05091734210583,9.202957393098888,1.1426774149077277,2.1568286436923776,81.6801016273583
-43.69240373732242,23.200941032531688,0.7244682255430256,3,0.7237857934028007,39.28843922596725,315,99.41307154075673,16.850837681975722,41,23.125036433424725,7.47603757208054,1.5046660558962328,3.809247541958929,64.9010843488051
-53.33594542388753,31.849625873420866,0.45603179910815506,1,0.748398016196619,41.80018944635445,973,99.4567557333622,17.290060789356396,10,29.997734042362595,7.002535170819044,2.327395314846979,3.897511484340662,52.86509488116249
-53.664844495618794,54.01583661030352,0.613503685710174,1,0.7124158603847215,30.66206719698255,330,100.17644606322956,26.642326324709757,25,25.621154071793516,9.85479342632854,2.2734792395815124,5.110263547092906,65.99711679655466
-44.51965046261301,21.36810287833172,0.42587446324905165,1,0.6158126649082911,57.74353695020212,801,99.18101779070844,14.543868488952786,20,23.103953976733518,12.174572016785026,1.8895413230555187,5.394752317011897,66.62369268001902
-47.87339345834945,50.40133885996919,0.6538265640912035,2,0.6576058700439217,41.896587136907264,753,99.89666551750673,24.30971021439472,64,19.057765716313035,12.081868361748873,0.9537454763462863,3.8795409217486583,80.62010903516544
-57.72468673338379,50.044233036751706,0.42998824081845866,1,0.7733907881864623,50.15695613275824,276,99.12049916027709,21.87752680359902,45,24.391347577483927,10.880520609239305,2.9110913194684187,3.591898282146408,82.408873689943
-52.696525072316355,29.02688849298409,0.3808280866382657,2,0.5853908039546905,60.02576400574678,662,99.0858104188168,25.67669055921816,39,24.189873153506007,11.7177492950623,1.2377245648034816,1.6033205498913272,86.81584362541086
-48.068086730759696,27.018474738000997,0.47914935690462496,3,0.6534246606922537,63.70850755499421,801,99.68541095258897,19.36251782304565,77,22.171607974391335,10.222967255688646,2.1786030656019126,6.371373360079893,107.32246785612145
-45.81117889226705,23.079348013353084,0.44682242990383625,2,0.7597462857881352,49.70853648509429,616,100.10711386721407,27.67893916780657,65,21.601570393254647,8.02662219427972,1.7956603298583942,4.632683821587813,93.98012195281055
-53.39615326596478,29.31797469667331,0.5596299785461213,1,0.7875281426635176,53.842374362713564,822,99.30833567451843,18.075216567467063,69,19.764555764599294,14.213228016350566,2.2010274541546613,5.337932821049905,92.77123251131951
-64.5712799490847,15.93280567440442,0.49486050728074765,2,0.6807084628908616,40.961497539563396,806,99.30481401337984,12.632271260609514,98,28.434314491380015,8.034578599669965,2.6603873984312485,5.110088601493086,104.79982579960222
-47.38388407131483,29.237609826794024,0.5627702394551921,2,0.6588793189429184,66.83373343007534,612,99.8176158895394,12.295442791178738,26,13.542135590546135,14.727759745240679,2.0936323690342498,2.214761051864835,88.99708727155729
-56.10160344971988,44.96880273850856,0.4708978526914706,2,0.567788205855626,48.338494397006336,203,99.49467512396073,14.541584821951442,42,23.542636881731404,11.908923232398175,2.3549645477120733,3.5120560766550546,65.15308298187882
-60.086693990612055,23.889149375232822,0.43348926289811945,1,0.7525639922727094,50.8028495186812,972,99.84000050785397,23.381474820371533,39,22.0840035367007,9.240993319560811,3.5373362116855933,4.004214416006196,76.7284141433272
-64.1616296249207,27.592756960109494,0.44164394521039263,2,0.8318779685146789,45.93146927736774,200,98.68731758298935,16.244596372847788,22,12.157503185957598,6.145732846047748,2.5076546019314296,3.838067536495043,53.69133017501907
-45.9300956990113,12.988595257327582,0.7044938798031026,1,0.9565154058599692,61.99248998413756,739,98.98032975487871,19.905517343029693,21,20.108780678390865,11.01047809961555,1.185236600265459,4.848030628399624,78.07510993241796
-49.356912747975166,33.740620881310434,0.5225170932226936,2,0.7386446183518046,51.995939230831894,964,99.46918666406728,20.454191666024553,41,16.904558974658045,9.857358186917363,0.6243931499149282,2.660793983851275,95.06872973505028
-51.12828190356126,32.64481684951374,0.3016237790546955,2,0.6949120348356018,57.609345774136244,404,99.7259110787664,16.126386775081436,96,16.83718672460861,13.640209527681298,2.2664545348233567,3.5841222076863994,79.76029354437594
-43.05487818518619,30.63702359765771,0.4479790986545919,2,0.6080189386849092,53.53958139978882,860,99.43506922922963,20.781587083114804,43,18.083479772172467,6.884578156587013,1.7680184598124782,4.002292756952274,67.5909853802582
-46.81337658488464,27.831729497778568,0.5096866032475875,1,0.512114308625685,47.79590616783995,450,99.53992210677839,24.704791865958377,92,28.225378095529486,13.170814931207408,2.398879493400835,3.0615073240596655,68.22902939017807
-41.91849978639041,27.072420812275453,0.6845399681250379,1,0.7176959249739833,59.29468561299592,902,99.80327736651411,20.178758066417377,21,21.70385112570889,14.424596635878869,0.7259203626066331,4.951693043660184,72.92795112408129
-56.96367736083498,35.01900233700672,0.60286987158899,1,0.9350339120154303,53.45316194575381,550,98.87665719534137,24.592300958537624,13,25.725444600569425,7.841962698556658,2.5829558792675504,4.292567432053553,66.8075601616896
-50.172753119769816,29.711833984113767,0.4078282163518085,3,0.8270812229656912,40.39020939152766,368,99.80318613911783,18.114153139562667,98,15.988684408855852,12.213912303962001,1.9491552757524988,5.218430556745101,96.10829090900896
-58.08356687474007,33.14971871555332,0.7418355753572451,1,0.8116564269113797,40.107886161906194,471,100.02530804450444,21.32781511506634,35,18.903426523121087,14.211055578661306,3.044775966623459,6.033520932673124,62.33017823928648
-51.146911659277336,32.149828174545476,0.49688396351985226,2,0.7245602817057916,51.488267290316344,137,99.32857921894524,20.48572938239789,91,19.873357307035306,14.08313834471879,1.9982558708327312,3.8246848292341022,84.28759472568031
-51.243079268833384,41.23427287095762,0.6246329811074944,3,0.7359523160280321,59.074579023876275,945,99.069432878427,25.368921953111965,73,22.799059497310207,13.157623793505529,2.267637191388445,4.852460448977649,102.67351994696054
-46.866931813684644,36.76994097375054,0.38449915026000975,1,0.45762526817220217,66.39420548506403,861,99.94438927914193,22.123250012293205,39,24.65875051182724,15.159499548101675,1.811019655737784,2.1026718397147377,98.64768051702374
-49.77218059429051,31.928618431501906,0.2601836904749102,1,0.7762510580763997,32.227865424191975,832,100.35976205706528,16.789955278753297,43,23.35451423889803,10.200206984499596,1.7724556538932066,2.537715282055002,84.86238264787916
-46.88296430860042,45.184220306521794,0.3591568509631639,3,0.6420659430424184,50.25659849098721,162,99.57389227170593,22.4392993982549,42,17.96227458157021,9.865427926230417,2.14650067607899,4.32173164331682,65.5647761599698
-46.482799334305525,34.20268529056561,0.1749666523804294,3,0.6298272653404112,54.89647662174996,864,99.05854630642885,15.218590762618064,40,25.70089156241391,14.707831416223637,1.845569503219649,3.689298703765147,80.03005847969658
-39.22535661308429,43.04962688790419,0.7112089327252908,1,0.6676743046951392,52.95669134994763,604,99.49707719979641,22.01948028892013,65,18.953749759670266,2.9212751003410045,1.704175987404712,5.613237673902059,85.57074961437637
-51.57648327643062,36.069426083866375,0.5214532918886416,3,0.6642995510548985,60.093271050337094,364,99.0831262163836,19.84702857793014,71,23.331308582099638,9.145727435550286,2.184890064416238,4.6211764673332185,100.67089615048575
-54.705113503331894,11.58080921068457,0.40753559815519685,2,0.6282364408028337,56.55533976491502,775,99.85804999305677,20.749740587923753,40,15.129838536886348,7.550897352718965,1.712090887640837,2.5689662775187396,89.7685264742345
-48.76958192341796,43.048347633193295,0.5452624029980121,2,0.7013872072175976,40.1449981641966,634,99.47469390256461,19.79978426357541,86,20.720066601785614,10.125387711107319,2.201190916144129,4.307881610094404,87.14379941983434
-54.01140013569772,31.35176241342669,0.5189334036180165,2,0.6441722403791946,39.85208311309269,178,99.03601867679944,16.9555175555132,33,24.587058976591216,11.251017733896918,1.2144445865959312,3.5484903341165728,79.5386020650782
-42.59019615781732,29.480452290992222,0.5620933395613992,1,0.7100322955756145,53.124548561517244,729,99.59971322186067,16.336033054942018,78,22.513755039735944,11.761380416214209,2.0045486178741996,5.337915041536707,89.3502894704721
-51.416090194726166,32.81348347489577,0.6209531401136269,2,0.5512822185449966,59.905054244225255,284,99.17231228539832,25.40303319588865,60,17.910797226610825,10.235226659264336,1.904972061882913,3.795353506332061,71.17262531973341
-52.82788183936995,26.550168380429326,0.4710078846974985,3,0.6785942229367982,51.434175529526954,594,98.84247024828397,29.410897843194455,74,24.710084148615103,10.517158324655357,0.8782411612852286,3.6773167987770385,70.46109353670968
-52.35657860575559,32.270288603889455,0.4120160693899013,2,0.5903704410313748,34.22066930431722,670,99.87963867849905,21.354004534179587,18,18.11109114253677,12.907695181492471,1.3862241904759498,3.005768045426296,65.7160063044166
-46.407912882641796,24.081239336569077,0.5827775214371917,3,0.6358550681502133,39.52828584683727,469,99.64931559142465,20.158892445466225,17,13.26265774691484,8.285829210384732,0.7186958282140363,2.852488937554538,48.96721991712764
-50.78873491615742,42.7427225873437,0.5802332777884466,2,0.714339884303353,56.9151585586533,914,99.26542491143076,13.860361767808648,45,27.165409691707808,8.966270911908111,2.0509593366956156,3.211659779129328,95.22785430474244
-53.20833410065191,28.864118863789496,0.5100735808121345,3,0.5396002385245041,46.513549090828676,863,100.1360365714225,11.203470676413044,78,16.982475214322285,7.253952332373042,1.6013959085764466,4.970168708531647,87.28514070172278
-41.67324041188235,26.174161572775667,0.7177554188680773,2,0.6177592622727862,51.17957303203288,700,99.12663141189157,11.960689132369357,65,25.946388099821114,9.961292827948977,1.838584341302531,5.703190014592233,80.23626588032067
-54.28084920330875,20.750741842807262,0.45621778771383475,2,0.7568964384836334,60.65418039151758,840,99.28265890730691,22.653225353073516,55,20.815046633083647,5.1351951670724265,2.6655874081830238,5.625801742870975,97.52022292923981
-49.82216962983503,32.68775789148641,0.41001420283647316,2,0.5586822158134198,37.97790952380045,954,99.68752425079026,11.122869296826678,19,25.22750002578116,13.898959083236676,1.999679911562374,4.472863216224236,62.46587006212575
-46.73846924194885,31.871071001250918,0.5418091427506602,3,0.8777867140278808,45.85757344098046,430,99.93813252707162,23.29185806317537,83,18.07464904480067,12.387364517919718,2.1459516656930933,3.2216743688715734,76.58220542788943
-58.15667555208537,33.88424613677506,0.43250621430865016,3,0.8204407956130646,44.77127186626056,539,99.69548492136592,14.51341879765725,20,26.27463697197402,7.05424501354301,1.7581045509397524,2.770550566365678,63.81231257727064
-47.59869749297037,19.72748112494871,0.5495516524144896,2,0.6505472915547721,53.55402536527867,337,99.2180215064839,20.798061456465987,17,19.274246798452722,13.705812731420917,1.6327307040598342,4.235655519891243,58.47346825343666
-55.27553837740225,13.988188011884269,0.416699174416056,3,0.6212790312214936,57.728881782719924,391,99.38132428300126,17.961711633965947,77,20.630915012901692,9.20190370841433,1.2817888538164446,2.997047729834853,92.46904302334714
-45.88608609582999,36.255913025065595,0.4599757717068115,3,0.7201939903335481,35.19732543101218,525,99.17734779921692,14.696799268994967,27,11.222384340614196,7.896718661956476,2.3607893528521964,6.0246429788355025,78.0572314912744
-54.81325505959488,44.84641861876508,0.6890840420039166,1,0.555253774297284,49.9446364083373,394,99.33383646416982,13.077710230987417,93,13.898440327292473,11.120932856861241,2.7720741208454736,4.77003460977118,110.89139062619145
-46.5361548407557,19.73646377610104,0.45944126432523213,2,0.49978572751675665,58.693291040462114,932,99.3716913324686,11.38420651903926,12,25.790415047128615,5.046573480747017,2.585428214061552,4.00859509804247,75.47637819798835
-44.470834668526436,45.89441283561698,0.4201148455982704,3,0.6540664875947433,31.452135485391647,599,99.70814266188643,14.589762007983857,24,18.66724175128298,8.960938059811578,1.4061451267873024,4.243820903176217,57.02289467431446
-45.69281737183597,32.839110587363805,0.6170678788706501,3,0.6865951233497808,49.35607558560393,655,99.15499288379068,31.1196536209507,69,12.192097285727412,11.118905788096532,2.6280770351689,4.001941269383713,72.40459515089161
-48.74341675880949,29.929370954491702,0.39489580497133064,3,0.709442722435353,37.84215559216772,944,99.97740770904723,26.52028289408532,81,18.879745624006034,15.347665600615741,1.9191804416248022,5.0945575871130355,90.21751096703504
-51.1565047146485,26.02451303454222,0.43070567698529316,3,0.6385259383882115,43.58433096450467,691,99.48751173873748,20.90931920488505,64,24.691251603744465,6.182132937297158,2.7357179155592943,4.337194027092395,92.83551308904164
-52.88209788167422,16.154819805750034,0.5576561120508995,1,0.8273946729474947,24.94965410518478,785,99.0730462295844,18.1679983772905,79,16.017823024052145,6.422145006382854,2.1927399954155926,3.3590629903161346,62.42196726814521
-42.64482654591448,39.877285159246,0.5938411423873292,3,0.5504860341516116,63.92734118755027,752,99.69430218987682,17.066867177514315,93,27.180948275412398,9.27969977829909,2.15691519191026,4.3463271127871055,90.9253051480124
